decimalLatitude,decimalLongitude,scientificName
37.090257,-3.47606,Armeria villosa subsp. bernisii Nieto Fel.
37.099338,-3.459361,Echinospartum boissieri (Spach) Rothm.
37.112703,-3.50443,Avenula bromoides subsp. pauneroi Romero Zarco
37.11718,-3.498775,Daphne gnidium L.
37.103936,-3.442507,Corynephorus canescens P.Beauv.
37.090257,-3.47606,Cistus clusii Dunal
37.099338,-3.459361,Euphorbia nicaeensis Sebast. & Maur.
37.112703,-3.50443,Koeleria vallesiana Asch. & Graebn.
37.11718,-3.498775,Thymelaea tartonraira All.
37.090257,-3.47606,Ononis speciosa Lag.
37.103936,-3.442507,Solidago virgaurea Bigelow
37.099338,-3.459361,Acer opalus subsp. granatense (Boiss.) Font Quer & Rothm.
37.112703,-3.50443,Corynephorus canescens P.Beauv.
37.11718,-3.498775,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.090257,-3.47606,Echinospartum boissieri (Spach) Rothm.
37.103936,-3.442507,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.099338,-3.459361,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.112703,-3.50443,Merendera pyrenaica (Pourr.) P.Fourn.
37.11718,-3.498775,Thymus mastichina Sibth. & Sm.
37.103936,-3.442507,Rosa canina L.
37.090257,-3.47606,Ulex parviflorus Pourr.
37.099338,-3.459361,Teucrium capitatum L.
37.112703,-3.50443,Amelanchier ovalis Medik.
37.11718,-3.498775,Lavandula lanata Boiss.
37.099468,-3.436697,Quercus pyrenaica Willd.
37.090257,-3.47606,Thymelaea tartonraira All.
37.099338,-3.459361,Corynephorus canescens P.Beauv.
37.112703,-3.50443,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.11718,-3.498775,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.090257,-3.47606,Thymus mastichina Sibth. & Sm.
37.099338,-3.459361,Cytisus scoparius subsp. reverchonii (Degen & Hervier) Rivas Goday & Rivas Mart.
37.099468,-3.436697,Cerastium gibraltaricum Boiss.
37.11718,-3.498775,Santolina rosmarinifolia subsp. canescens (Lag.) Nyman
37.112703,-3.50443,Prunus ramburii Boiss.
37.090257,-3.47606,Lavandula lanata Boiss.
37.099338,-3.459361,Solidago virgaurea Bigelow
37.099468,-3.436697,"Dianthus pungens subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garmendia"
37.11718,-3.498775,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.094879,-3.453662,Juniperus oxycedrus Hochst.
37.090257,-3.47606,Rosmarinus officinalis L.
37.099468,-3.436697,Armeria villosa subsp. bernisii Nieto Fel.
37.099338,-3.459361,Cotoneaster granatensis Boiss.
37.090257,-3.47606,Rubia peregrina L.
37.094879,-3.453662,Helleborus foetidus L.
37.099468,-3.436697,Helianthemum hirtum Mill.
37.11718,-3.498775,Ptilostemon hispanicus (Lam.) Greuter
37.099338,-3.459361,Prunus ramburii Boiss.
37.090257,-3.47606,Centaurea pulvinata (Blanca) Blanca
37.094879,-3.453662,Berberis hispanica Boiss. & Reut.
37.11718,-3.498775,Koeleria vallesiana Asch. & Graebn.
37.099468,-3.436697,"Genista cinerea subsp. speciosa Rivas-Goday & T.Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas"
37.090257,-3.47606,Festuca elegans Boiss.
37.099338,-3.459361,Rosa canina L.
37.094879,-3.453662,Echinospartum boissieri (Spach) Rothm.
37.11718,-3.498775,Sedum sediforme (Schweinf.) R.-Hamet
37.099468,-3.436697,Adenocarpus decorticans Boiss.
37.090257,-3.47606,Festuca scariosa Pau
37.099338,-3.459361,Rosa sicula Tratt.
37.117092,-3.504493,Ulex parviflorus Pourr.
37.072799,-2.694199,Paronychia suffruticosa DC.
37.099468,-3.436697,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.117092,-3.504493,Daphne oleoides Schreb.
37.090257,-3.47606,Koeleria vallesiana Asch. & Graebn.
37.103942,-3.448078,Pinus sylvestris var. nevadensis H.Christ
37.11718,-3.498775,Amelanchier ovalis Medik.
37.099468,-3.436697,Festuca hystrix Boiss.
37.117092,-3.504493,Rhamnus myrtifolia Willk.
37.090257,-3.47606,Lathyrus L.
37.103942,-3.448078,Helleborus foetidus L.
37.099468,-3.436697,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.11718,-3.498775,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.117092,-3.504493,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.090257,-3.47606,Arenaria pungens Nuttall
37.117092,-3.504493,Corynephorus canescens P.Beauv.
37.099468,-3.436697,Cytisus scoparius subsp. reverchonii (Degen & Hervier) Rivas Goday & Rivas Mart.
37.11718,-3.498775,Rosa canina L.
37.117092,-3.504493,Lavandula lanata Boiss.
37.072799,-2.694199,Quercus ilex subsp. ballota (Desf.) Bonafé
37.117092,-3.504493,Festuca indigesta Boiss.
37.099468,-3.436697,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.117092,-3.504493,Pinus halepensis Mill.
37.117092,-3.504493,Teucrium capitatum L.
37.072799,-2.694199,Cistus albidus L.
37.117092,-3.504493,Amelanchier ovalis Medik.
37.117092,-3.504493,Pinus nigra Aiton
37.099468,-3.436697,Rosa canina L.
37.117092,-3.504493,Teucrium webbianum Boiss.
37.072799,-2.694199,Cistus laurifolius L.
37.099453,-3.448119,Helleborus foetidus L.
37.117092,-3.504493,Pinus pinaster Bess.
37.094943,-3.436806,Berberis hispanica Boiss. & Reut.
37.117092,-3.504493,Chaenorhinum minus subsp. minus
37.099453,-3.448119,Berberis hispanica Boiss. & Reut.
37.072799,-2.694199,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.117092,-3.504493,Cupressus sempervirens L.
37.094943,-3.436806,Quercus ilex subsp. ballota (Desf.) Bonafé
37.117092,-3.504493,Rubia peregrina L.
37.099453,-3.448119,Silene mellifera Boiss. & Reut.
37.090257,-3.47606,Amelanchier ovalis Medik.
37.117092,-3.504493,Juniperus oxycedrus Hochst.
37.094943,-3.436806,Quercus pyrenaica Willd.
37.117092,-3.504493,Scabiosa turolensis Pau
37.099453,-3.448119,Helianthemum apenninum subsp. stoechadifolium (Brot.) Samp.
37.090257,-3.47606,Prunus ramburii Boiss.
37.117092,-3.504493,Berberis hispanica Boiss. & Reut.
37.099453,-3.448119,Thymus mastichina Sibth. & Sm.
37.117092,-3.504493,Santolina rosmarinifolia subsp. canescens (Lag.) Nyman
37.099453,-3.448119,Vicia onobrychioides L.
37.072799,-2.694199,Genista umbellata Salzm. ex DC.
37.117092,-3.504493,Quercus ilex subsp. ballota (Desf.) Bonafé
37.099453,-3.448119,Cirsium odontolepis Boiss. ex DC.
37.117092,-3.504493,Ptilostemon hispanicus (Lam.) Greuter
37.099453,-3.448119,Ononis aragonensis Asso
37.099453,-3.448119,Sedum sediforme (Schweinf.) R.-Hamet
37.117092,-3.504493,Hormathophylla spinosa (L.) Kupfer
37.099453,-3.448119,Festuca elegans Boiss.
37.099453,-3.448119,Amelanchier ovalis Medik.
37.099453,-3.448119,Thymelaea tartonraira All.
37.117092,-3.504493,Sanguisorba minor Scop.
37.099453,-3.448119,Rosa canina L.
37.099453,-3.448119,Cytisus scoparius subsp. reverchonii (Degen & Hervier) Rivas Goday & Rivas Mart.
37.121937,-3.442578,Pinus sylvestris Lour.
37.099453,-3.448119,Acer opalus subsp. granatense (Boiss.) Font Quer & Rothm.
37.099453,-3.448119,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.099453,-3.448119,Clinopodium vulgare subsp. arundanum (Boiss.) Nyman
37.121937,-3.442578,Echinospartum boissieri (Spach) Rothm.
37.121937,-3.442578,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.121937,-3.442578,Helianthemum cinereum Pers.
37.121937,-3.442578,Berberis hispanica Boiss. & Reut.
37.121937,-3.442578,Teucrium capitatum L.
37.121937,-3.442578,Thymelaea tartonraira All.
37.121937,-3.442578,Fabaceae
37.121937,-3.442578,Thymus pulegioides L.
37.121937,-3.442578,Festuca indigesta Boiss.
37.121937,-3.442578,Scabiosa turolensis Pau
37.117275,-3.493148,Paeonia broteri Boiss. & Reut.
37.121937,-3.442578,Euphorbia nevadensis Boiss. & Reut.
37.121937,-3.442578,Lavandula lanata Boiss.
37.121937,-3.442578,Amelanchier ovalis Medik.
37.117275,-3.493148,Sanguisorba minor Scop.
37.121937,-3.442578,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.117275,-3.493148,Halimium atriplicifolium Spach
37.117275,-3.493148,Ulex parviflorus Pourr.
37.117275,-3.493148,Berberis hispanica Boiss. & Reut.
37.117275,-3.493148,Daphne gnidium L.
37.121937,-3.442578,Avenula bromoides subsp. pauneroi Romero Zarco
37.117275,-3.493148,Erinacea anthyllis Link
37.117275,-3.493148,Phlomis crinita Cav.
37.117275,-3.493148,Quercus ilex subsp. ballota (Desf.) Bonafé
37.117275,-3.493148,Teucrium similatum T.Navarro & J.L.Rosúa
37.117275,-3.493148,Rhamnus saxatilis Jacq.
37.117275,-3.493148,Lavandula lanata Boiss.
37.117275,-3.493148,Centaurea bombycina Boiss.
37.117275,-3.493148,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.117275,-3.493148,Rubia peregrina L.
37.117275,-3.493148,Festuca hystrix Boiss.
37.117275,-3.493148,Festuca indigesta Boiss.
37.117275,-3.493148,Centaurea monticola Boiss. ex DC.
37.114944,-3.498794,Pinus nigra Aiton
37.114944,-3.498794,Juniperus communis Thunb.
37.117275,-3.493148,Sedum sediforme (Schweinf.) R.-Hamet
37.117275,-3.493148,Amelanchier ovalis Medik.
37.117275,-3.493148,Festuca elegans Boiss.
37.114944,-3.498794,Pinus sylvestris Lour.
37.114944,-3.498794,Berberis hispanica Boiss. & Reut.
37.117275,-3.493148,Lathyrus L.
37.117275,-3.493148,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.114944,-3.498794,Helleborus foetidus L.
37.114944,-3.498794,Juniperus oxycedrus Hochst.
37.114944,-3.498794,Thymelaea tartonraira All.
37.114944,-3.498794,Quercus ilex subsp. ballota (Desf.) Bonafé
37.114944,-3.498794,Daphne gnidium L.
37.114944,-3.498794,Ulex parviflorus Pourr.
37.114944,-3.498794,Hormathophylla spinosa (L.) Kupfer
37.114944,-3.498794,Santolina rosmarinifolia subsp. canescens (Lag.) Nyman
37.114944,-3.498794,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.114944,-3.498794,Avenula bromoides subsp. pauneroi Romero Zarco
37.114944,-3.498794,Lavandula lanata Boiss.
37.114944,-3.498794,Rubia peregrina L.
37.114944,-3.498794,Centaurea monticola Boiss. ex DC.
37.114944,-3.498794,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.114944,-3.498794,Corynephorus canescens P.Beauv.
37.114944,-3.498794,Amelanchier ovalis Medik.
37.114944,-3.498794,Scabiosa turolensis Pau
37.114944,-3.498794,Rosa canina L.
37.114944,-3.498794,Prunus ramburii Boiss.
37.117254,-3.496052,Berberis hispanica Boiss. & Reut.
37.117254,-3.496052,Pinus halepensis Mill.
37.114944,-3.498794,Rubus ulmifolius Schott
37.117254,-3.496052,Quercus ilex subsp. ballota (Desf.) Bonafé
37.117254,-3.496052,Quercus faginea Ten.
37.117254,-3.496052,Sanguisorba minor Scop.
37.117254,-3.496052,Hormathophylla spinosa (L.) Kupfer
37.117254,-3.496052,Halimium atriplicifolium Spach
37.117254,-3.496052,Daphne gnidium L.
37.117254,-3.496052,Ulex parviflorus Pourr.
37.117254,-3.496052,Teucrium capitatum L.
37.117254,-3.496052,Thymus mastichina Sibth. & Sm.
37.117254,-3.496052,Lonicera arborea Boiss.
37.117254,-3.496052,Pistacia terebinthus M.Bieb.
37.117254,-3.496052,Rubia peregrina L.
37.117254,-3.496052,Prunus ramburii Boiss.
37.117254,-3.496052,Festuca elegans Boiss.
37.114986,-3.501631,Pinus pinaster Bess.
37.117254,-3.496052,Santolina rosmarinifolia subsp. canescens (Lag.) Nyman
37.117254,-3.496052,Festuca indigesta Boiss.
37.117254,-3.496052,Rosa canina L.
37.117254,-3.496052,Festuca scariosa Pau
37.114986,-3.501631,Pinus sylvestris Lour.
37.117254,-3.496052,Ptilostemon hispanicus (Lam.) Greuter
37.117254,-3.496052,Amelanchier ovalis Medik.
37.114986,-3.501631,Pinus nigra Aiton
37.117254,-3.496052,Corynephorus canescens P.Beauv.
37.114986,-3.501631,Helianthemum hirtum Mill.
37.114986,-3.501631,Quercus ilex subsp. ballota (Desf.) Bonafé
37.114986,-3.501631,Berberis hispanica Boiss. & Reut.
37.114986,-3.501631,Retama sphaerocarpa Boiss.
37.114986,-3.501631,Sanguisorba minor Scop.
37.114986,-3.501631,Ulex parviflorus Pourr.
37.114986,-3.501631,Echinospartum boissieri (Spach) Rothm.
37.114986,-3.501631,Hormathophylla spinosa (L.) Kupfer
37.114986,-3.501631,Rubia peregrina L.
37.114986,-3.501631,Phlomis crinita Cav.
37.114986,-3.501631,Daphne gnidium L.
37.114986,-3.501631,Corynephorus canescens P.Beauv.
37.114986,-3.501631,Thymelaea tartonraira All.
37.114986,-3.501631,Centaurea monticola Boiss. ex DC.
37.114986,-3.501631,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.117203,-3.501668,Juniperus oxycedrus Hochst.
37.114986,-3.501631,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.114986,-3.501631,Euphorbia nicaeensis Sebast. & Maur.
37.114986,-3.501631,Festuca hystrix Boiss.
37.114986,-3.501631,Thymus mastichina Sibth. & Sm.
37.117203,-3.501668,Berberis hispanica Boiss. & Reut.
37.114986,-3.501631,Prunus ramburii Boiss.
37.117203,-3.501668,Paeonia broteri Boiss. & Reut.
37.114986,-3.501631,Avenula bromoides subsp. pauneroi Romero Zarco
37.117203,-3.501668,Quercus ilex subsp. ballota (Desf.) Bonafé
37.114986,-3.501631,Teucrium compactum Clem. ex Lag.
37.114986,-3.501631,Rosa canina L.
37.117203,-3.501668,Halimium atriplicifolium Spach
37.114986,-3.501631,Koeleria vallesiana Asch. & Graebn.
37.117203,-3.501668,Ulex parviflorus Pourr.
37.117203,-3.501668,Ononis speciosa Lag.
37.117203,-3.501668,Pinus nigra Aiton
37.117203,-3.501668,Sanguisorba minor Scop.
37.117203,-3.501668,Rhamnus myrtifolia Willk.
37.117203,-3.501668,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.117203,-3.501668,Daphne gnidium L.
37.117203,-3.501668,Phlomis crinita Cav.
37.117203,-3.501668,Erinacea anthyllis Link
37.117203,-3.501668,Ziziphora hispanica L.
37.117203,-3.501668,Thymus mastichina Sibth. & Sm.
37.117203,-3.501668,Centaurea monticola Boiss. ex DC.
37.119484,-3.501683,Berberis hispanica Boiss. & Reut.
37.117203,-3.501668,Lavandula lanata Boiss.
37.119484,-3.501683,Pinus halepensis Mill.
37.119484,-3.501683,Euphorbia nicaeensis Sebast. & Maur.
37.117203,-3.501668,Carthamus lanatus L.
37.117203,-3.501668,Teucrium capitatum L.
37.119484,-3.501683,Quercus ilex subsp. ballota (Desf.) Bonafé
37.119484,-3.501683,Phlomis crinita Cav.
37.119484,-3.501683,Pinus nigra Aiton
37.117203,-3.501668,Rubia peregrina L.
37.119484,-3.501683,Halimium atriplicifolium Spach
37.117203,-3.501668,Corynephorus canescens P.Beauv.
37.119484,-3.501683,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.119484,-3.501683,Pinus pinaster Bess.
37.117203,-3.501668,Centaurea boissieri var. boissieri
37.119484,-3.501683,Hormathophylla spinosa (L.) Kupfer
37.117203,-3.501668,Festuca indigesta Boiss.
37.119484,-3.501683,Thymus mastichina Sibth. & Sm.
37.119484,-3.501683,Juniperus oxycedrus Hochst.
37.119484,-3.501683,Festuca indigesta Boiss.
37.119484,-3.501683,Retama sphaerocarpa Boiss.
37.117203,-3.501668,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.119484,-3.501683,Lavandula lanata Boiss.
37.119484,-3.501683,Clematis vitalba L.
37.077279,-2.694227,Quercus ilex subsp. ballota (Desf.) Bonafé
37.119484,-3.501683,Ulex parviflorus Pourr.
37.117203,-3.501668,Rosa canina L.
37.119484,-3.501683,Teucrium capitatum L.
37.119484,-3.501683,Helleborus foetidus L.
37.077279,-2.694227,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.119484,-3.501683,Cytisus grandiflorus DC.
37.114947,-3.504411,Helleborus foetidus L.
37.119484,-3.501683,Rosmarinus officinalis L.
37.077279,-2.694227,Fumana thymifolia Spach
37.114947,-3.504411,Centaurea bombycina Boiss.
37.119484,-3.501683,Daphne gnidium L.
37.114947,-3.504411,Berberis hispanica Boiss. & Reut.
37.119484,-3.501683,Rubia peregrina L.
37.119484,-3.501683,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.114947,-3.504411,Centaurea pulvinata (Blanca) Blanca
37.114947,-3.504411,Quercus ilex subsp. ballota (Desf.) Bonafé
37.119484,-3.501683,Centaurea bombycina Boiss.
37.121669,-3.507303,Sanguisorba minor Scop.
37.119484,-3.501683,Prunus ramburii Boiss.
37.114947,-3.504411,Festuca hystrix Boiss.
37.114947,-3.504411,Paeonia broteri Boiss. & Reut.
37.119484,-3.501683,Centaurea monticola Boiss. ex DC.
37.121669,-3.507303,Ulex parviflorus Pourr.
37.114947,-3.504411,Koeleria vallesiana Asch. & Graebn.
37.119484,-3.501683,Rosa canina L.
37.114947,-3.504411,Halimium atriplicifolium Spach
37.119484,-3.501683,Carthamus lanatus L.
37.121669,-3.507303,Cytisus grandiflorus DC.
37.114947,-3.504411,Corynephorus canescens P.Beauv.
37.077279,-2.694227,Thymus mastichina Sibth. & Sm.
37.114947,-3.504411,Hormathophylla spinosa (L.) Kupfer
37.119484,-3.501683,Festuca hystrix Boiss.
37.121669,-3.507303,Daphne gnidium L.
37.077279,-2.694227,Paronychia suffruticosa DC.
37.077279,-2.694227,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.119484,-3.501683,Avenula bromoides subsp. pauneroi Romero Zarco
37.114947,-3.504411,Sanguisorba minor Scop.
37.121669,-3.507303,Thymelaea tartonraira All.
37.114947,-3.504411,Amelanchier ovalis Medik.
37.119418,-3.504486,Pinus pinaster Bess.
37.077279,-2.694227,Centaurea pulvinata (Blanca) Blanca
37.114947,-3.504411,Echinospartum boissieri (Spach) Rothm.
37.121669,-3.507303,Euphorbia nicaeensis Sebast. & Maur.
37.114947,-3.504411,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.119418,-3.504486,Juniperus oxycedrus Hochst.
37.077279,-2.694227,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.114947,-3.504411,Ulex parviflorus Pourr.
37.121669,-3.507303,Acer opalus subsp. granatense (Boiss.) Font Quer & Rothm.
37.114947,-3.504411,Prunus ramburii Boiss.
37.119418,-3.504486,Berberis hispanica Boiss. & Reut.
37.114947,-3.504411,Pinus nigra Aiton
37.114947,-3.504411,Daphne gnidium L.
37.121669,-3.507303,Thymus mastichina Sibth. & Sm.
37.121669,-3.507303,Pinus halepensis Mill.
37.119418,-3.504486,Quercus ilex subsp. ballota (Desf.) Bonafé
37.114947,-3.504411,Pinus pinaster Bess.
37.114947,-3.504411,Thymelaea tartonraira All.
37.121669,-3.507303,Lavandula lanata Boiss.
37.121669,-3.507303,Pinus nigra Aiton
37.119418,-3.504486,Hormathophylla spinosa (L.) Kupfer
37.114947,-3.504411,Pinus sylvestris Lour.
37.114947,-3.504411,Phlomis crinita Cav.
37.121669,-3.507303,Rubia peregrina L.
37.119418,-3.504486,Ulex parviflorus Pourr.
37.121669,-3.507303,Pinus pinaster Bess.
37.114947,-3.504411,Juniperus communis Thunb.
37.114947,-3.504411,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.121669,-3.507303,Ptilostemon hispanicus (Lam.) Greuter
37.119418,-3.504486,Erinacea anthyllis Link
37.121669,-3.507303,Pinus sylvestris Lour.
37.119418,-3.504486,Phlomis crinita Cav.
37.114947,-3.504411,Thymus mastichina Sibth. & Sm.
37.121669,-3.507303,Corynephorus canescens P.Beauv.
37.119418,-3.504486,Daphne gnidium L.
37.121669,-3.507303,Berberis hispanica Boiss. & Reut.
37.119418,-3.504486,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.114947,-3.504411,Lavandula lanata Boiss.
37.121669,-3.507303,Amelanchier ovalis Medik.
37.119418,-3.504486,Daphne oleoides Schreb.
37.121669,-3.507303,Quercus ilex subsp. ballota (Desf.) Bonafé
37.119418,-3.504486,Thymus mastichina Sibth. & Sm.
37.114947,-3.504411,Teucrium capitatum L.
37.121669,-3.507303,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.119418,-3.504486,Thymelaea tartonraira All.
37.121669,-3.507303,Hormathophylla spinosa (L.) Kupfer
37.119418,-3.504486,Lavandula lanata Boiss.
37.114947,-3.504411,Galium fruticescens Cav.
37.121669,-3.507303,Prunus ramburii Boiss.
37.119418,-3.504486,Festuca indigesta Boiss.
37.121669,-3.507303,Fabaceae
37.119418,-3.504486,Teucrium capitatum L.
37.114947,-3.504411,Rubia peregrina L.
37.121669,-3.507303,Rosa sicula Tratt.
37.099197,-3.498702,Berberis hispanica Boiss. & Reut.
37.119418,-3.504486,Ptilostemon hispanicus (Lam.) Greuter
37.119418,-3.504486,Centaurea monticola Boiss. ex DC.
37.119418,-3.504486,Rubia peregrina L.
37.099197,-3.498702,Echinospartum boissieri (Spach) Rothm.
37.119418,-3.504486,Corynephorus canescens P.Beauv.
37.119418,-3.504486,Amelanchier ovalis Medik.
37.099197,-3.498702,Juniperus oxycedrus Hochst.
37.119418,-3.504486,Prunus ramburii Boiss.
37.099197,-3.498702,Juniperus communis Thunb.
37.092394,-3.504318,Pinus pinaster Bess.
37.099197,-3.498702,Quercus ilex subsp. ballota (Desf.) Bonafé
37.099197,-3.498702,Sanguisorba minor Scop.
37.099197,-3.498702,Arenaria armerina subsp. armerina
37.099197,-3.498702,Erinacea anthyllis Link
37.092394,-3.504318,Juniperus oxycedrus Hochst.
37.099197,-3.498702,Thymelaea tartonraira All.
37.099197,-3.498702,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.099197,-3.498702,Scabiosa turolensis Pau
37.092394,-3.504318,Cistus clusii Dunal
37.092394,-3.504318,Quercus ilex subsp. ballota (Desf.) Bonafé
37.099197,-3.498702,Sedum sediforme (Schweinf.) R.-Hamet
37.099197,-3.498702,Avenula bromoides subsp. pauneroi Romero Zarco
37.092394,-3.504318,Thymus serpylloides subsp. gadorensis (Pau) Jalas
